Alpha        Energy
0.1 1.8181751767694463
0.255555555556 0.92993840699028085
0.411111111111 0.96592085953860141
0.566666666667 1.1814693740655797
0.722222222222 1.4673441526563471
0.877777777778 1.7897647943380419
1.03333333333 2.1344202868661570
1.18888888889 2.4940353897389675
1.34444444444 2.8644384580612821
1.5 3.2430234021146593
